timestamp,building_energy_consumption_kwh,outside_weather_degree_celcius,tags_name,site_id,RelativeHumidity,Temperature,hour_of_day,day_of_week,temperature_humidity_index
2024-09-25 00:00:00,4.9966543499414975,20.287907993012496,back-area,DPI63825,0.6924928847536852,22.001837253917376,0,2,64.05411198522783
2024-09-25 00:10:00,5.345859548475758,21.92587303690772,back-area,DPI63825,0.6924928847536852,22.001837253917376,0,2,64.05411198522783
2024-09-25 00:20:00,5.428625519862568,24.685374132256463,back-area,DPI63825,0.6924928847536852,22.001837253917376,0,2,64.05411198522783
2024-09-25 00:30:00,7.965427155110719,22.018723787621305,back-area,DPI63825,0.6924928847536852,22.001837253917376,0,2,64.05411198522783
2024-09-25 00:40:00,5.677612131886374,21.97690716960605,back-area,DPI63825,0.6924928847536852,22.001837253917376,0,2,64.05411198522783
2024-09-25 00:50:00,5.636857593006725,21.145116778898636,back-area,DPI63825,0.6924928847536852,22.001837253917376,0,2,64.05411198522783
2024-09-25 01:00:00,7.898323762755473,24.31470976533798,back-area,DPI63825,0.6924928847536852,22.001837253917376,1,2,64.05411198522783
2024-09-25 01:10:00,5.864138445205155,24.859953498252843,back-area,DPI63825,0.6924928847536852,22.001837253917376,1,2,64.05411198522783
2024-09-25 01:20:00,7.835897486056724,24.860283157409345,back-area,DPI63825,0.6924928847536852,22.001837253917376,1,2,64.05411198522783
2024-09-25 01:30:00,4.562339407634814,21.213294149796987,back-area,DPI63825,0.6924928847536852,22.001837253917376,1,2,64.05411198522783
2024-09-25 01:40:00,5.181105291847212,23.292189974692008,back-area,DPI63825,0.6924928847536852,22.001837253917376,1,2,64.05411198522783
2024-09-25 01:50:00,5.051970368896261,23.45080683809429,back-area,DPI63825,0.6924928847536852,22.001837253917376,1,2,64.05411198522783
2024-09-25 02:00:00,3.27613147849233,23.5671079646178,back-area,DPI63825,0.6924928847536852,22.001837253917376,2,2,64.05411198522783
2024-09-25 02:10:00,7.0441485151866425,22.992574799719332,back-area,DPI63825,0.6924928847536852,22.001837253917376,2,2,64.05411198522783
2024-09-25 02:20:00,4.860178063202559,20.973609141339207,back-area,DPI63825,0.6924928847536852,22.001837253917376,2,2,64.05411198522783
2024-09-25 02:30:00,4.719454490755298,22.72165360474216,back-area,DPI63825,0.6924928847536852,22.001837253917376,2,2,64.05411198522783
2024-09-25 02:40:00,4.096729919902844,24.57432156324852,back-area,DPI63825,0.6924928847536852,22.001837253917376,2,2,64.05411198522783
2024-09-25 02:50:00,7.407425287521522,20.456029192002923,back-area,DPI63825,0.6924928847536852,22.001837253917376,2,2,64.05411198522783
2024-09-25 03:00:00,5.750243855253329,22.404704008018182,back-area,DPI63825,0.6924928847536852,22.001837253917376,3,2,64.05411198522783
2024-09-25 03:10:00,5.328013578430371,20.66646737195521,back-area,DPI63825,0.6924928847536852,22.001837253917376,3,2,64.05411198522783
2024-09-25 03:20:00,4.485958228051535,23.24512040446605,back-area,DPI63825,0.6924928847536852,22.001837253917376,3,2,64.05411198522783
2024-09-25 03:30:00,6.372043323415232,22.80558462615007,back-area,DPI63825,0.6924928847536852,22.001837253917376,3,2,64.05411198522783
2024-09-25 03:40:00,4.302634242827364,23.063804348607828,back-area,DPI63825,0.6924928847536852,22.001837253917376,3,2,64.05411198522783
2024-09-25 03:50:00,4.591618717215801,24.8900008295128,back-area,DPI63825,0.6924928847536852,22.001837253917376,3,2,64.05411198522783
2024-09-25 04:00:00,3.133485929471891,23.533736784382462,back-area,DPI63825,0.6924928847536852,22.001837253917376,4,2,64.05411198522783
2024-09-25 04:10:00,7.201904011423424,23.650656872978367,back-area,DPI63825,0.6924928847536852,22.001837253917376,4,2,64.05411198522783
2024-09-25 04:20:00,5.934539742470621,24.29742909625224,back-area,DPI63825,0.6924928847536852,22.001837253917376,4,2,64.05411198522783
2024-09-25 04:30:00,6.468798895152938,22.738544183485107,back-area,DPI63825,0.6924928847536852,22.001837253917376,4,2,64.05411198522783
2024-09-25 04:40:00,7.683967480226594,23.976404713615125,back-area,DPI63825,0.6924928847536852,22.001837253917376,4,2,64.05411198522783
2024-09-25 04:50:00,3.294843296645384,23.21946383595808,back-area,DPI63825,0.6924928847536852,22.001837253917376,4,2,64.05411198522783
2024-09-25 05:00:00,6.522310581842751,24.345665011270626,back-area,DPI63825,0.6924928847536852,22.001837253917376,5,2,64.05411198522783
2024-09-25 05:10:00,4.47176429580974,24.426049188490783,back-area,DPI63825,0.6924928847536852,22.001837253917376,5,2,64.05411198522783
2024-09-25 05:20:00,7.320829010636287,20.75629042097701,back-area,DPI63825,0.6924928847536852,22.001837253917376,5,2,64.05411198522783
2024-09-25 05:30:00,7.021500147839215,21.40393337103726,back-area,DPI63825,0.6924928847536852,22.001837253917376,5,2,64.05411198522783
2024-09-25 05:40:00,4.541620119604991,23.27868737700484,back-area,DPI63825,0.6924928847536852,22.001837253917376,5,2,64.05411198522783
2024-09-25 05:50:00,3.016816385890022,22.83825828541994,back-area,DPI63825,0.6924928847536852,22.001837253917376,5,2,64.05411198522783
2024-09-25 06:00:00,8.8649751680433,31.58309188777335,back-area,DPI63825,0.6924928847536852,22.001837253917376,6,2,64.05411198522783
2024-09-25 06:10:00,7.149078170377015,31.470602261097486,back-area,DPI63825,0.6924928847536852,22.001837253917376,6,2,64.05411198522783
2024-09-25 06:20:00,5.682052847494978,26.44580457259477,back-area,DPI63825,0.6924928847536852,22.001837253917376,6,2,64.05411198522783
2024-09-25 06:30:00,8.361657392102412,31.580880227755564,back-area,DPI63825,0.6924928847536852,22.001837253917376,6,2,64.05411198522783
2024-09-25 06:40:00,8.649924893968958,34.959575656232765,back-area,DPI63825,0.6924928847536852,22.001837253917376,6,2,64.05411198522783
2024-09-25 06:50:00,6.885759706799257,26.88642161733599,back-area,DPI63825,0.6924928847536852,22.001837253917376,6,2,64.05411198522783
2024-09-25 07:00:00,9.131643771746647,30.68935017438294,back-area,DPI63825,0.6924928847536852,22.001837253917376,7,2,64.05411198522783
2024-09-25 07:10:00,6.309634600330503,25.624595078208703,back-area,DPI63825,0.6924928847536852,22.001837253917376,7,2,64.05411198522783
2024-09-25 07:20:00,8.094689717363849,30.54561205860829,back-area,DPI63825,0.6924928847536852,22.001837253917376,7,2,64.05411198522783
2024-09-25 07:30:00,8.090616525700622,34.09888768552419,back-area,DPI63825,0.6924928847536852,22.001837253917376,7,2,64.05411198522783
2024-09-25 07:40:00,9.539115094492097,34.96438456672417,back-area,DPI63825,0.6924928847536852,22.001837253917376,7,2,64.05411198522783
2024-09-25 07:50:00,7.407084010604798,26.402821562051034,back-area,DPI63825,0.6924928847536852,22.001837253917376,7,2,64.05411198522783
2024-09-25 08:00:00,9.738958553375964,30.11967271256828,back-area,DPI63825,0.6924928847536852,22.001837253917376,8,2,64.05411198522783
2024-09-25 08:10:00,9.833551940061843,32.18460299341944,back-area,DPI63825,0.6924928847536852,22.001837253917376,8,2,64.05411198522783
2024-09-25 08:20:00,6.535216701927965,34.97420347696035,back-area,DPI63825,0.6924928847536852,22.001837253917376,8,2,64.05411198522783
2024-09-25 08:30:00,7.538937391722641,28.23549973216902,back-area,DPI63825,0.6924928847536852,22.001837253917376,8,2,64.05411198522783
2024-09-25 08:40:00,5.250776456247158,31.795293317286657,back-area,DPI63825,0.6924928847536852,22.001837253917376,8,2,64.05411198522783
2024-09-25 08:50:00,7.494096103028259,32.70463543351006,back-area,DPI63825,0.6924928847536852,22.001837253917376,8,2,64.05411198522783
2024-09-25 09:00:00,5.531438579553117,31.08119742719299,back-area,DPI63825,0.6924928847536852,22.001837253917376,9,2,64.05411198522783
2024-09-25 09:10:00,8.295287230924469,33.86842507545527,back-area,DPI63825,0.6924928847536852,22.001837253917376,9,2,64.05411198522783
2024-09-25 09:20:00,8.6881233372541,31.75366259722626,back-area,DPI63825,0.6924928847536852,22.001837253917376,9,2,64.05411198522783
2024-09-25 09:30:00,9.013108443392044,34.85966228178502,back-area,DPI63825,0.6924928847536852,22.001837253917376,9,2,64.05411198522783
2024-09-25 09:40:00,5.333358887996269,27.360371083509985,back-area,DPI63825,0.6924928847536852,22.001837253917376,9,2,64.05411198522783
2024-09-25 09:50:00,5.142657548841988,27.15930448270584,back-area,DPI63825,0.6924928847536852,22.001837253917376,9,2,64.05411198522783
2024-09-25 10:00:00,24.435961178276184,29.34653511094772,back-area,DPI63825,0.6924928847536852,22.001837253917376,10,2,64.05411198522783
2024-09-25 10:10:00,19.362003570896142,25.188067036672493,back-area,DPI63825,0.6924928847536852,22.001837253917376,10,2,64.05411198522783
2024-09-25 10:20:00,19.6303863456868,34.80377401936721,back-area,DPI63825,0.6924928847536852,22.001837253917376,10,2,64.05411198522783
2024-09-25 10:30:00,19.041803455711086,26.09294984693816,back-area,DPI63825,0.6924928847536852,22.001837253917376,10,2,64.05411198522783
2024-09-25 10:40:00,16.710133794204747,30.774285334457904,back-area,DPI63825,0.6924928847536852,22.001837253917376,10,2,64.05411198522783
2024-09-25 10:50:00,21.944568522107925,26.294048873230917,back-area,DPI63825,0.6924928847536852,22.001837253917376,10,2,64.05411198522783
2024-09-25 11:00:00,20.443525785725097,25.5781894426661,back-area,DPI63825,0.6924928847536852,22.001837253917376,11,2,64.05411198522783
2024-09-25 11:10:00,23.45651054574303,34.67299117488591,back-area,DPI63825,0.7019565217391304,18.94782608695652,11,2,61.59018463137996
2024-09-25 11:20:00,20.230094437466192,33.004604165635804,back-area,DPI63825,0.6966032608695651,19.50890170566576,11,2,62.0427101404089
2024-09-25 11:30:00,22.560872163361463,25.88276519002296,back-area,DPI63825,0.6949378881987577,19.673652724431935,11,2,62.17557079041965
2024-09-25 11:40:00,16.954031437061968,30.18758080365304,back-area,DPI63825,0.6934306888763411,19.820196974764862,11,2,62.29374288903246
2024-09-25 11:50:00,22.44894838977964,27.635600655688187,back-area,DPI63825,0.7019565217391304,18.94782608695652,11,2,61.59018463137996
2024-09-25 12:00:00,21.154616013327527,32.22833193241995,back-area,DPI63825,0.69125,20.069977324375,12,2,62.49517557775474
2024-09-25 12:10:00,22.773887036590025,30.924058335987905,back-area,DPI63825,0.6916071428571428,20.003154761964286,12,2,62.44127562813051
2024-09-25 12:20:00,18.96598194112162,29.675738129358813,back-area,DPI63825,0.6889090909090909,20.259829725763637,12,2,62.64823268030349
2024-09-25 12:30:00,20.80041488174853,34.46826656799457,back-area,DPI63825,0.6923214285714286,19.936272675767857,12,2,62.38734694269277
